4 4A Niem. Zawodowy 2 CzBa 2 1 17 n
4 4A Niem. Zawodowy 1 CzBa 1 1 16 n
2 4B Gr. 1 KzEa 3 1 16 n
3 ZA_Matematyka MAT MkMa 2 1 27 n
2 4B Gr. 2 AsAm 3 1 15 n
1 4A_Chemia CHEM ŒaAa 1 1 32 n
3 LW_Chemia CHEM ŒaAa 1 1 29 n
3 4 A niereligia WaLa 2 1 9 n
3 LW INF A PaAa 2 1 13 c
3 LW INF B JzKa 2 1 16 c
3 ZB_Godziny z wychowawc¹ GZW DaAa 1 1 18 n
3 LW Wychowanie do ¿ycia w rodzinie  0 1 11 n
1 4C_Matematyka MAT MkMa 4 1 23 n
1 4B_Godziny z wychowawc¹ GZW MiZn 3 1 28 n
2 LP religia LkWh 2 1 15 n
2 4B_Podstawy konstrukcji maszyn PKM KaMa 1 1 31 w
2 ZA_Zajêcia praktyczne ZP WiJk 1 1 31 w
1 LW_Wiedza o spo³eczeñstwie WOS WaDa 1 1 32 n
3 ZB RELIGIA  0 1 2 n
1 LP EDB 2 DfEa 1 1 17 w
4 4C Tech. Poj. Samochodowych ByTz 6 1 15 w
1 LW_Fizyka FIZ ErAa 1 1 32 n
3 LW WF A KaMa 3 1 17 e
3 LW WF B KzEa 3 1 12 e
1 4C INFORMATYKA GR.2 JzKa 1 1 13 c
1 4C INFORMATYKA GR.1 JzKa 1 1 10 c
1 4C_Wychowanie fizyczne WF PoJw 3 1 23 e
1 4B Warsztaty A MiZn 1 1 7 w
1 4B Warsztaty B ¯iWw 1 1 8 w
1 4B Warsztaty C KaEa 1 1 7 w
1 4B Warsztaty D AsAj 1 1 6 w
2 4B_Podstawy przedsiêbiorczoœci PP ŒkBa 2 1 31 n
2 4C_Wiedza o kulturze WOK SiPr 1 1 17 n
3 4A_Godziny z wychowawc¹ GZW GaMk 1 1 27 n
1 LP WF 1_Wychowanie fizyczne WF GaMa 2 1 22 e
1 ZA_Wiedza o spo³eczeñstwie WOS WaDa 1 1 32 n
1 4B Religia OkMz 2 1 16 n
1 4C WD¯WR KaEa 1 1 0 n
2 ZB Operatorzy GaMk 1 1 12 w
1 LP Religia OkMz 2 1 16 n
2 ZB_J. polski j pol SaMa 2 1 24 n
2 LW Religia/Etyka nieuczêszczaj¹cy_Biblioteka szkolna BSZKOL KaEa 1 1 0 l
2 4A gr1 MaJk 2 1 13 n
1 LP_Godziny z wychowawc¹ GZW PaAa 1 1 31 n
1 ZA_Biologia BIOL LkKa 1 1 32 n
2 ZA_bezpieczeñstwo pracy BP SiMw 1 1 31 n
2 4A_Elektryczne i elektroniczne wyposa¿enie pojazdów samochodowych EiEWPS MaJk 1 1 23 w
1 4B GR.1 WoWw 3 1 15 n
1 4C_Edukacja dla bezpieczeñstwa EDB DfEa 1 1 23 n
1 ZA_Matematyka MAT BsHa 2 1 32 n
4 4A Religia/etyka nieuczêszczaj¹cy  0 1 6 n
4 4A PRE 1 MaJk 3 1 16 n
4 4A PRE 2 CkSr 3 1 17 n
2 LP_Godziny z wychowawc¹ GZW CzBa 1 1 29 n
1 4A WF 2_Wychowanie fizyczne WF KaMa 2 1 20 e
1 4C Warsztaty D TaSr 1 1 3 w
1 4C Warsztaty A JaMa 7 1 7 w
2 ZA_Matematyka MAT ŒaAa 2 1 31 n
1 4C Warsztaty C ¯iWw 6 1 7 w
1 4C Warsztaty B KaEa 1 1 6 w
2 ZA_Godziny z wychowawc¹ GZW ŒaAa 1 1 31 n
1 LP_Chemia CHEM ŒaAa 1 1 31 n
1 4C_Podstawy konstrukcji maszyn PKM GjAa 2 1 23 n
2 4B_Wiedza o spo³eczeñstwie WOS WaDa 1 1 31 n
1 4A_Podstawy konstrukcji maszyn PKM GjAa 2 1 32 n
4 4C_Podstawy przedsiêbiorczoœci PP SiWw 2 1 33 n
1 4C_Godziny z wychowawc¹ GZW JaMa 1 1 23 n
3 LW J.ANG B PaAa 5 1 16 n
4 4A PDPS 2 KiGz 6 1 11 w
4 4A PDPS 1 ByTz 6 1 10 w
3 LW J.ANG A PaAa 3 1 13 n
2 4C_Godziny z wychowawc¹ GZW MaJk 1 1 17 n
2 4A_J. polski j pol HzMa 2 1 23 n
1 4B_Fizyka FIZ JzKa 1 1 28 n
2 4C_Geografia GEO LkEa 2 1 17 n
3 LW_J. polski j pol HzMa 6 1 29 n
2 4C_J. polski j pol HiP³ 2 1 17 n
2 4A_Przepisy ruchu drogowego PRD SaLk 2 1 23 n
1 LP Jêzyki obce 2 CzBa 2 1 16 n
1 LP Jêzyki obce 1 CzBa 2 1 15 n
1 LW Matp SaLa 4 1 21 n
1 4B_Podstawy konstrukcji maszyn PKM GjAa 3 1 28 w
1 4A Gr.2_Wychowanie fizyczne WF KaMa 1 1 20 e
3 ZA GR.2 WoWw 3 1 13 w
3 ZA GR.1 WoWw 3 1 14 w
3 LW RELIGIA LkWh 2 1 28 n
 Religia  0 1 0 n
1 ZB_Fizyka FIZ ErAa 1 1 33 n
2 ZB Blacharze JkIz 4 1 12 w
1 ZB_Matematyka MAT ŒaAa 2 1 33 n
1 LW_Przysposobienie obronne PO MzR³ 1 1 32 n
2 4B PDPS/ZP Gr.2 KiGz 5 1 16 w
1 4A_Historia HIS WaDa 1 1 32 n
2 4C_Mechanika techniczna  GaMk 2 1 17 n
1 LP_Edukacja dla bezpieczeñstwa EDB DfEa 1 1 31 n
1 LP_Historia HIS WaDa 2 1 31 n
1 4C_Ko³o matematyczne KMAT MkMa 1 1 23 n
3 LP_Historia HIS WaDa 1 1 28 n
2 LW_Jêzyk angielski J ANG SkAa 1 1 33 n
2 4C_Podstawy przedsiêbiorczoœci PP ŒkBa 2 1 17 n
3 4A_Podwozia i nadwozia pojazdów samochodowych PiNPS GaMk 3 1 27 n
1 4A_Fizyka FIZ JzKa 1 1 32 n
2 4A_Geografia GEO LkEa 2 1 23 n
1 ZB_Chemia CHEM ŒaAa 1 1 33 n
4 4A WF 2 WoWw 5 1 17 e
2 ZB Religia/Etyka nieuczêszczaj¹cy WaLa 2 1 4 n
3 ZB Blacharze JkIz 4 1 8 w
1 4B_Biologia BIOL LkKa 1 1 28 n
4 4C Religia OkMz 2 1 16 n
1 ZB WD¯WR KaEa 1 1 0 n
1 4C_Technologia mechaniczna TM KaMa 2 1 23 w
3 LP_Godziny z wychowawc¹ GZW ErAa 1 1 28 n
4 4A_Matematyka MAT MkMa 4 1 33 n
